"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval"
1993,"Women","France","FRA",0.05279689100592519,0.037945346919836836,0.0706194502371248,0.11571089142052594,0.09853220450571594,0.13467220071603217,0.10733121618777768,0.08810584795947035,0.1279094095630522,0.49340870531554676,0.46314441098757003,0.5235376597211027,0.23075229407022435,0.20532916780814603,0.25665864104406416,0.07947412875079435,0.06380479642133433,0.09654237360895389,0.027983529308394543,0.02078132378298829,0.0363186924560583,0.008253233361337054,0.005267471876838938,0.012096291926435233
1994,"Women","France","FRA",0.05249637441872735,0.038449272405537346,0.06920982583076302,0.11661724179059743,0.10002638026893235,0.1352098181254293,0.10686610787157286,0.08858877401528571,0.1266696733413556,0.4932123323030295,0.46380761121574077,0.5221809995292567,0.2308079416160729,0.2064108229811713,0.2558799900590888,0.08004076469574463,0.06508682291462382,0.09636665060575013,0.02808925249006212,0.021169996236278608,0.036005501828341835,0.00848722460479066,0.005523116551175325,0.012240048814360315
1995,"Women","France","FRA",0.0521913004126279,0.038742404034747886,0.06818376679827015,0.11768645890160201,0.10160204624184375,0.13560500388010313,0.10640589742982214,0.08891117057690816,0.1251997921998204,0.4927850624331451,0.46488237528356974,0.5207911963533283,0.2309312788228029,0.2075616147971126,0.2549884124160156,0.08071523660146446,0.0663111813703238,0.0963570853499081,0.028232850076302,0.021511008336300607,0.035827740851125243,0.008738372223835571,0.005761870001355946,0.012418229177926142
1996,"Women","France","FRA",0.05189144244001889,0.038972014704771886,0.06714208847390742,0.11893877640872413,0.10332336027140282,0.13601341250658416,0.10593347784139602,0.08926146856431143,0.12382987299164232,0.49210651626248203,0.46521373227275953,0.519132834583074,0.2311297850473789,0.2084097075531352,0.2539503959672888,0.08151698837150823,0.0675218973168605,0.09672939087114903,0.028415660298902613,0.02190242364238422,0.035786288387844714,0.009006127738313276,0.006041591406251589,0.012629753482308657
1997,"Women","France","FRA",0.051592573702940944,0.03926439072740813,0.06627937152659209,0.1203539354849552,0.10509995855372595,0.13676385445763095,0.10546841740952165,0.08968577968989662,0.12279125759861399,0.4912086851079842,0.46508402870268883,0.51696775466326506,0.23137638629459795,0.20935257164180665,0.25350659886677585,0.08242328879250307,0.06872460943765527,0.09736388399976936,0.028641541150405198,0.022273490371400834,0.03580450340036166,0.009289105542046937,0.006345671411467576,0.012971893652086994
1998,"Women","France","FRA",0.051300724349363655,0.039584805334750395,0.065175584118267,0.12187141753421683,0.10681754970787266,0.138061444747169,0.10501526872957494,0.08989113973577785,0.12197356620062488,0.49017893866571166,0.4649651605508911,0.5147704111800805,0.2316336487211329,0.21021903277304227,0.25335662821750915,0.08339735032170997,0.06999905751109677,0.0978420883507725,0.028892202394654242,0.022641242427525334,0.03586693170929126,0.009581864817852614,0.0065997861680963076,0.013281188094677227
1999,"Women","France","FRA",0.051017419205471516,0.03988257775081382,0.0643603426247737,0.12347093339833744,0.10878012351475325,0.1392518513595355,0.10459840249335882,0.0901476589519548,0.12071437473618132,0.48902634081327656,0.4646383200977594,0.512689971118776,0.23188690208955565,0.21111804541744367,0.25285931626126834,0.08442585142322309,0.07118242722917609,0.09865717419484801,0.029161555098547162,0.023103867104284612,0.03600873110364788,0.00988352687656719,0.0068810295269585205,0.013581157659444447
2000,"Women","France","FRA",0.050746338357906436,0.04000641870957948,0.06350288303791074,0.12510527803789323,0.11071256232645565,0.1408675006641971,0.10422528152024499,0.0904769872056656,0.11956873288848037,0.48779937985580596,0.46379757456987875,0.5112762799159691,0.2321237202281493,0.21212604119671905,0.2521776658993408,0.0854726805222662,0.07259610560212032,0.09933944440839286,0.029439863439102806,0.02348584331712513,0.03620989890587969,0.010192734076524233,0.007183296683493911,0.013885387385184406
2001,"Women","France","FRA",0.050473713435183365,0.040274313789198796,0.06255315831592997,0.1267277300900136,0.11274040976173133,0.1418501386212149,0.10390192795430206,0.09063518517395494,0.11878150757971596,0.4865583499328779,0.46333090797605114,0.5092145231326032,0.23233827658762307,0.21297835888078837,0.2518168463685573,0.08649749287062873,0.07393055477449326,0.09999265884672867,0.029724896218301475,0.023944887221555803,0.03632230497948287,0.010505341001083404,0.007527390050900773,0.014175575804327918
2002,"Women","France","FRA",0.0501920857452271,0.04041919111118747,0.061764490753143345,0.12831393483845233,0.1148027694191245,0.14292776296515972,0.10361287471348786,0.09089518233983561,0.11785526346916989,0.48538812171534323,0.4633835787533531,0.5073833107789991,0.2324929809874895,0.2140875727489052,0.25131282464628446,0.08749374852090051,0.07525878881168191,0.10065473580442663,0.03000303796045785,0.024364196063182755,0.03635848808344845,0.010817148357093954,0.007810890397128515,0.014413625162605297
2003,"Women","France","FRA",0.04987844803502701,0.040596669227647694,0.060774183265230326,0.12984128203331716,0.11683140139600051,0.14395136300905806,0.10333199701113807,0.0912353427190966,0.11657398194870544,0.4843575566387804,0.4634619496428062,0.505598544925025,0.23259071428173742,0.21484045227300533,0.25053632377996937,0.08845237983631563,0.07663014057297346,0.10121070935566098,0.030265632199134668,0.024810230083069706,0.03647011167433166,0.01112326999786687,0.008166453294622112,0.014704914417003024
