"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval"
1990,"Women","Canada","CAN",0.03439967728562698,0.02746560222844908,0.04237579099284087,0.14451153650488088,0.13028046525991224,0.15965175065192252,0.07800693137106432,0.06823350130453051,0.08855912980702413,0.4772718838924694,0.45593691950387205,0.498242191072601,0.26580996894595843,0.24618866764524816,0.28598038487051664,0.09937702819077447,0.08680847243813519,0.11340623164644892,0.030462534789157517,0.0246814543489851,0.03702954250689633,0.014671973524948896,0.01078714742765508,0.01940658509529814
1991,"Women","Canada","CAN",0.03332183276493018,0.026517005952050376,0.041169866883719666,0.15077881832917672,0.13627245366615204,0.16640066291426525,0.07604513158913863,0.06643124771773493,0.08642005449438112,0.4710657375730349,0.4496234673929602,0.49222308397631914,0.26878847774371956,0.24899728303627583,0.2887604207714756,0.10292728007209095,0.09007126564358646,0.1172294818369624,0.03219413649373819,0.02625428250150941,0.03894906776095941,0.015657401763347574,0.011557547248640767,0.020447507779637945
1992,"Women","Canada","CAN",0.032294360584519496,0.02567082301094374,0.039937516945174535,0.1570479632482086,0.1421725473582457,0.17314503152756608,0.07416221393465759,0.06480512767847711,0.08442675995276522,0.4648099185922136,0.44345665146489255,0.4856807377532825,0.27168554164040065,0.2517576853088514,0.29182142279722006,0.10640688587230067,0.09316947427686362,0.12107522499270472,0.03395865771191738,0.027841120604695294,0.04083401415687998,0.01668241966399058,0.01244101197782292,0.021635504576194804
1993,"Women","Canada","CAN",0.03133032413109031,0.024901978273420042,0.03882198284443842,0.16331518410002802,0.14804033324041674,0.1797054721165588,0.07237232991953525,0.06309256424787019,0.0826044913911889,0.45852190045365354,0.4371192272224935,0.47949123937741933,0.2744602593956929,0.2548094672123079,0.2948152575496989,0.109823512164871,0.09614398340385649,0.12483238947135301,0.035748658530505656,0.02939014807468598,0.04271428173866117,0.017743013404651328,0.013365561303796757,0.022988043075359364
1994,"Women","Canada","CAN",0.030452237012283997,0.0242414826356002,0.03775727561667544,0.16954131199924663,0.15412535834027716,0.18633990058473343,0.0706940197876883,0.06155431048135885,0.08069145310727639,0.452247211705058,0.43080225464408606,0.47329085012850824,0.27706521749572305,0.2576787512562048,0.2970994262871059,0.11314060608776863,0.09927497920594865,0.12839266839376212,0.037567076242851716,0.03098986184195065,0.04473488733251338,0.018833629668626277,0.01425485250569703,0.02439515655805712
1995,"Women","Canada","CAN",0.029654517207356186,0.02366847051742197,0.036745119286019944,0.1757065168614137,0.16033203557801687,0.19243923448645991,0.06913406921418065,0.06009865035134658,0.07896713727927421,0.44602643074987475,0.42453039174452867,0.46701896961101286,0.2794784639671747,0.2602744157795661,0.29926470226646895,0.11633989719739656,0.10245375441587105,0.13199920439017881,0.03940722472831867,0.0325845173442968,0.04694721841294165,0.01995939493569849,0.015200814852732884,0.025648635920245296
1996,"Women","Canada","CAN",0.028950100363482317,0.023105937207303983,0.03597939039429536,0.1817805362406988,0.16601430304360756,0.1988587612259204,0.06767989013196793,0.05893452939118186,0.07728735247163837,0.43990178070892083,0.41880418627596583,0.4609637277708336,0.2816876905549301,0.26257195775065767,0.3011441841746021,0.11939547052978584,0.10540059763115588,0.13518022115813288,0.0412636132524882,0.034240178757326115,0.048952520560201725,0.02112145245842473,0.01608142294741271,0.027021117662374
1997,"Women","Canada","CAN",0.028334295320461448,0.022652363992473168,0.0351245790375243,0.18774199296582272,0.1718694074157555,0.20487229652235095,0.06632332014843352,0.05774571578932436,0.07568300227815584,0.4339487129187877,0.4130254039767369,0.45462928547600145,0.2836516766464946,0.2646200547483071,0.303244913165891,0.1222980489117972,0.10827283508760686,0.13813378397177392,0.04312668932268712,0.03588277228570687,0.05099100269692744,0.022317254731338353,0.017107943021280058,0.028342403913302852
1998,"Women","Canada","CAN",0.0278085574627924,0.022208277614356876,0.0343321341116693,0.19349872438049673,0.17750006984184355,0.21060512107616483,0.06508701870795906,0.05676035675750861,0.074159381998721,0.42828475414195033,0.4077206439614898,0.44902873581686525,0.28532094330680147,0.2665797464998916,0.3045102563186689,0.12499694594058344,0.11093742259519157,0.14098026068971567,0.04497020975389025,0.03759875792032525,0.05302931373454248,0.02353156868602304,0.0181628903966563,0.02977480505083465
1999,"Women","Canada","CAN",0.02738004393163447,0.021895036548565224,0.03382703882388665,0.199015551431234,0.18321780831435086,0.21595460244718845,0.06397700997094856,0.055912531994746745,0.0728709182472103,0.42291477618939605,0.40260045974738623,0.443104714484166,0.2867126164767869,0.26866587730610797,0.30563587730480674,0.1274790487485436,0.1135145704784768,0.14336326810051975,0.046772823089236054,0.03932172938648129,0.05500023140715818,0.024763679593454338,0.019247626969501854,0.03122129200029206
2000,"Women","Canada","CAN",0.027038667803631063,0.0216689789293091,0.03320555571198236,0.2042482609669955,0.18826657615271572,0.22078555093361835,0.06300025445088599,0.05511921732046297,0.07160560244032144,0.41787206272911076,0.3982990914858743,0.4375690431928934,0.28784075204937665,0.269978687329953,0.3062743008353319,0.12971353474495498,0.11552490256649882,0.145211558694431,0.0485249678916431,0.04087794996437985,0.05687169447702131,0.02600975833039741,0.020337887376031975,0.03266401241083966
2001,"Women","Canada","CAN",0.026770094149408275,0.021549318249119865,0.032862582952777546,0.20915956465375193,0.19327868916382498,0.2255463656331631,0.0621701070622488,0.05437010941616882,0.07055176096577474,0.4131765266293974,0.39412597124826065,0.43213243635458676,0.28872370550519355,0.2711325439849532,0.30683309573574935,0.13167999358552435,0.117626627965047,0.14670102481072128,0.050212173886890345,0.04243313077939079,0.05870677524401469,0.027267397181337253,0.021403067538251514,0.034116038343431465
2002,"Women","Canada","CAN",0.02655832445820193,0.021534045991600196,0.032407500556977456,0.2137316054331909,0.19810823435437527,0.22973773608308823,0.061482560545071854,0.05392113106842745,0.06951467954474828,0.40887321065368387,0.39017373052055965,0.4272035334025731,0.2893542969098515,0.27234693454660136,0.307426458542816,0.13336646941700273,0.11952845567905059,0.14797233917198077,0.051833057847111536,0.044008858932842114,0.0601873027352269,0.028532078169076637,0.022600274167600624,0.035471012068091716
